"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-09-15 ~ 2026-09-14"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"73944","서울특별시 강서구 화곡동","1075-15","1075","0015","두선빌 오피스텔","월세","22.5400","202512","03","500","45","4","2002","강서로 159-4","202512~202712","신규","-","",""
"73945","서울특별시 강서구 화곡동","914-4","0914","0004","쌍떼포레","월세","27.7100","202512","03","1,000","110","7","2021","강서로5나길 56","202512~202612","신규","-","",""
"73946","서울특별시 강서구 화곡동","935-15","0935","0015","골든라인씨티","전세","29.9000","202512","03","23,200","0","9","2019","강서로7길 147","202601~202801","갱신","사용","23,200","0"
"73947","서울특별시 강서구 화곡동","935-2","0935","0002","제이투 리더스뷰","월세","29.6300","202512","03","1,000","105","9","2022","곰달래로16길 34","202512~202712","신규","-","",""
"73948","서울특별시 강서구 화곡동","1107-3","1107","0003","연우넥스트뷰","월세","17.3200","202512","03","13,500","9","11","2018","공항대로46길 9","202601~202801","갱신","사용","13,500","7"
"73949","서울특별시 강서구 염창동","283-3","0283","0003","대명투웨니퍼스트","월세","15.0400","202512","03","4,000","52","2","2012","공항대로 653-5","202601~202701","신규","-","",""
"73950","서울특별시 강서구 염창동","263-7","0263","0007","DH팰리스","전세","82.6200","202512","03","50,000","0","3","2022","양천로 714-1","202601~202801","신규","-","",""
"73951","서울특별시 강서구 등촌동","664","0664","0000","포엠빌 등촌","월세","25.3700","202512","03","3,000","120","7","2024","화곡로61길 131","202512~202712","신규","-","",""
"73952","서울특별시 강서구 등촌동","633-24","0633","0024","등촌동 Y HAUS 오피스텔","월세","28.3000","202512","03","3,700","84","3","2020","공항대로59다길 39","202601~202701","갱신","-","3,700","80"
"73953","서울특별시 강서구 등촌동","633-24","0633","0024","등촌동 Y HAUS 오피스텔","월세","29.0700","202512","03","5,000","78","5","2020","공항대로59다길 39","202512~202612","신규","-","",""
"73954","서울특별시 강서구 등촌동","656-37","0656","0037","한빛어반뉴스토리","월세","27.3100","202512","03","2,000","105","15","2017","공항대로45길 33","202512~202612","신규","-","",""
"73955","서울특별시 강서구 등촌동","656-58","0656","0058","등촌 미르웰 한올림 3차","전세","14.4100","202512","03","13,200","0","7","2018","공항대로45길 25","202601~202801","신규","-","",""
"73956","서울특별시 강서구 등촌동","847","0847","0000","호성스카이오피스텔","전세","26.7900","202512","03","23,000","0","12","2020","양천로 396","202601~202801","갱신","-","22,000","0"
"73957","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","전세","24.5700","202512","03","18,900","0","10","2017","공항대로 195","202601~202801","신규","-","",""
"73958","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","전세","24.5700","202512","03","16,400","0","10","2017","공항대로 195","202601~202801","신규","-","",""
"73959","서울특별시 강서구 마곡동","784","0784","0000","마곡경동미르웰","월세","17.9600","202512","03","2,000","60","2","2015","강서로 455","202512~202612","갱신","-","2,000","58"
"73960","서울특별시 강서구 마곡동","793","0793","0000","유림트윈파크","월세","19.9900","202512","03","11,800","4","8","2015","강서로 419","202512~202712","갱신","-","12,280","0"
"73961","서울특별시 강서구 염창동","264-16","0264","0016","염창이레타워벨리스","전세","27.2700","202512","03","28,000","0","2","2022","공항대로71길 57","202601~202801","신규","-","",""
"73962","서울특별시 강서구 마곡동","784-3","0784","0003","스카이오피스텔","전세","30.0000","202512","03","20,300","0","2","2016","강서로 451","202512~202612","갱신","-","20,300","0"
"73963","서울특별시 마포구 합정동","382-20","0382","0020","스퀘어리버뷰합정","월세","28.5600","202512","03","1,000","167","11","2021","양화로 13","202512~202612","신규","-","",""
"73964","서울특별시 양천구 신월동","92-2","0092","0002","웰스바움","월세","33.7100","202512","03","3,000","110","9","2022","가로공원로 158","202512~202712","신규","-","",""
"73965","서울특별시 마포구 상암동","1748","1748","0000","상암 오벨리스크 2차","월세","20.7000","202512","03","4,000","50","4","2014","월드컵북로 481","202512~202612","신규","-","",""
"73966","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","월세","19.9300","202512","03","500","62","3","2013","구룡길 19","202602~202802","갱신","사용","500","59"
"73967","서울특별시 마포구 상암동","1597","1597","0000","사보이시티디엠씨","월세","21.6500","202512","03","1,000","73","14","2016","월드컵북로54길 17","202512~202612","신규","-","",""
"73968","서울특별시 강서구 마곡동","776-4","0776","0004","엠코지니어스타","월세","23.8400","202512","03","2,000","75","9","2015","강서로 471","202512~202612","신규","-","",""
"73969","서울특별시 강서구 마곡동","793-9","0793","0009","플레이스에이치","월세","18.3800","202512","03","500","70","5","2015","강서로 395","202512~202612","신규","-","",""
"73970","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","월세","24.0200","202512","03","16,400","10","13","2017","양천로 344","202601~202801","신규","-","",""
"73971","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","월세","42.8600","202512","03","3,000","130","13","2016","마곡중앙로 161-22","202602~202702","신규","-","",""
"73972","서울특별시 강서구 가양동","1480-1","1480","0001","이스타빌2차","월세","34.0000","202512","03","1,000","68","8","2003","양천로57길 10-11","202512~202612","신규","-","",""
"73973","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","전세","23.3900","202512","03","18,900","0","4","2016","마곡중앙로 161-1","202602~202802","갱신","-","18,900","0"
"73974","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","월세","16.6900","202512","03","13,900","15","14","2017","모래내로 5","202601~202801","신규","-","",""
"73975","서울특별시 마포구 성산동","590-4","0590","0004","KCC상암스튜디오380","월세","20.3500","202512","03","1,000","80","6","2014","모래내로1길 20","202512~202612","신규","-","",""
"73976","서울특별시 마포구 성산동","590-4","0590","0004","KCC상암스튜디오380","전세","20.3500","202512","03","13,500","0","15","2014","모래내로1길 20","202601~202801","신규","-","",""
"73977","서울특별시 마포구 성산동","593-7","0593","0007","마포상암시티프라디움리버","월세","17.0200","202512","03","1,000","87","7","2021","모래내로1길 4","202512~202612","신규","-","",""
"73978","서울특별시 마포구 성산동","592-8","0592","0008","마포클레세","월세","24.9200","202512","03","3,000","110","3","2022","모래내로1길 9","202601~202701","갱신","사용","3,000","100"
"73979","서울특별시 마포구 성산동","593-5","0593","0005","상암미르웰한올림","월세","16.3600","202512","03","6,000","48","3","2018","모래내로3길 11","202512~202612","갱신","-","6,000","45"
"73980","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","월세","19.2000","202512","03","5,000","53","3","2017","월드컵로34길 14","202602~202701","갱신","-","5,000","50"
"73981","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","월세","16.6900","202512","03","1,000","72","15","2017","월드컵로34길 14","202602~202702","신규","-","",""
"73982","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","월세","16.6900","202512","03","12,600","18","10","2017","월드컵로34길 14","202601~202801","갱신","사용","12,600","15"
"73983","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","월세","23.3900","202512","03","2,000","80","3","2016","마곡중앙로 161-1","202512~202612","신규","-","",""
"73984","서울특별시 강서구 마곡동","773","0773","0000","힐스테이트 에코 마곡역","월세","19.9700","202512","03","15,750","6","11","2017","마곡중앙로 76","202601~202801","신규","-","",""
"73985","서울특별시 강서구 마곡동","758-1","0758","0001","마곡럭스나인오피스텔 엘동","월세","21.8700","202512","03","14,625","5","5","2017","마곡서로 168","202512~202712","갱신","-","15,300","0"
"73986","서울특별시 강서구 마곡동","795-2","0795","0002","마곡아이파크","월세","36.3200","202512","03","1,000","108","12","2016","마곡중앙8로 90","202601~202701","신규","-","",""
"73987","서울특별시 강서구 마곡동","758-4","0758","0004","마곡럭스나인오피스텔","전세","32.5800","202512","03","29,000","0","13","2016","마곡중앙5로1길 21","202601~202801","신규","-","",""
"73988","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","월세","21.2500","202512","03","5,000","55","11","2019","마곡동로10길 23","202601~202701","신규","-","",""
"73989","서울특별시 강서구 화곡동","918-1","0918","0001","아줄리움","월세","20.2400","202512","03","14,300","10","7","2022","곰달래로 112","202601~202801","신규","-","",""
"73990","서울특별시 강서구 화곡동","1097-9","1097","0009","투웨니퍼스트 강서마곡","전세","28.9300","202512","03","25,500","0","9","2021","화곡로 329","202601~202801","신규","-","",""
"73991","서울특별시 강서구 화곡동","24-39","0024","0039","자하클래식","월세","15.8800","202512","03","10,000","15","12","2018","화곡로 262","202601~202801","신규","-","",""
"73992","서울특별시 강서구 공항동","45-19","0045","0019","대룡드림타워-Ⅱ","월세","27.3400","202512","03","1,000","45","3","2005","공항대로 13","202512~202612","신규","-","",""
"73993","서울특별시 구로구 구로동","110","0110","0000","종인아네스트","월세","19.4700","202512","03","500","53","8","2012","공원로7길 11","202512~202612","신규","-","",""
"73994","서울특별시 구로구 오류동","33-33","0033","0033","예성 라온팰리스","전세","93.7800","202512","03","35,000","0","3","2007","경인로 240","202512~202712","신규","-","",""
"73995","서울특별시 구로구 신도림동","276-32","0276","0032","골든애비뉴","월세","19.8100","202512","03","11,300","4","6","2014","경인로67나길 45","202601~202801","신규","-","",""
"73996","서울특별시 구로구 신도림동","387-3","0387","0003","신도림월드메르디앙오피스텔","월세","62.4600","202512","03","29,000","25","15","2005","신도림로 65","202512~202712","갱신","사용","29,000","20"
"73997","서울특별시 영등포구 영등포동1가","31-3","0031","0003","봉주르오피스텔","월세","14.5900","202512","03","15,000","10","8","2021","경인로112길 17","202512~202612","갱신","-","17,100","0"
"73998","서울특별시 강서구 방화동","619-68","0619","0068","에어포스빌","월세","20.7900","202512","03","1,500","45","10","2003","개화동로 551","202512~202712","신규","-","",""
"73999","서울특별시 강서구 방화동","849","0849","0000","벽산에어트리움","전세","26.5300","202512","03","9,270","0","9","2003","양천로 28","202512~202712","갱신","사용","9,500","0"
"74000","서울특별시 강서구 방화동","620-115","0620","0115","라센트로","월세","44.5400","202512","03","5,000","110","9","2022","방화동로3길 23","202601~202801","신규","-","",""
"74001","서울특별시 영등포구 영등포동3가","17-3","0017","0003","더-위일 신세계","월세","17.6600","202512","03","1,000","75","7","2020","영중로8길 15","202601~202701","갱신","-","1,000","75"
"74002","서울특별시 영등포구 영등포동3가","16-3","0016","0003","산타모니카","월세","29.6100","202512","03","26,900","1","11","2023","영등포로46길 6","202601~202701","갱신","-","26,900","1"
"74003","서울특별시 금천구 가산동","142-62","0142","0062","이호드림파크","월세","44.3400","202512","03","28,000","5","5","2021","남부순환로 1274","202602~202802","갱신","-","28,000","5"
