사업장명,소재지도로명주소,소재지지번주소,위도,경도,폐기물분류명,폐기물세부종류명,처리방법내용,전화번호,배출량,신고기준연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
대구외국어고등학교,대구광역시 달서구 선원로11길 21 (신당동),,35.86040241,128.4980547,사업장폐기물,,,,9000,2018,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
한백프라즈마,대구광역시 달서구 달서대로95길 97 (호산동),,35.84159287,128.4808666,사업장폐기물,,,,7000,2018,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
태윤철강,대구광역시 달서구 성서공단북로18길 6 (호산동),,35.84415758,128.4814518,사업장폐기물,,,,6000,2018,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)보강철강,대구광역시 달서구 달서대로91길 113 (호림동),,35.83931727,128.4791002,사업장폐기물,,,,4500,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
금성철강,대구광역시 달서구 성서공단로 236 (월암동),,35.83415962,128.5086094,사업장폐기물,,,,4000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대림철강,대구광역시 달서구 성서공단로 236(월암동),,35.83415962,128.5086094,사업장폐기물,,,,5000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
화신종합철강,대구광역시 달서구 성서공단북로 228 (갈산동),,35.84435589,128.4978757,사업장폐기물,,,,7000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
주식회사 유성씨앤에프,대구광역시 달서구 조암로 38 (월성동),,35.82497259,128.5256522,사업장폐기물,,,,9000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)온스틸,대구광역시 달서구 호산동로1길 72 (호림동),,35.83879087,128.4806328,사업장폐기물,,,,6000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)신일철강,"대구광역시 달서구 성서공단북로3길 20, 62동 11호 (파호동, 성서과학산업단지)",,35.84637082,128.4753776,사업장폐기물,,,,10000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)더블유에스스틸,대구광역시 달서구 성서서로 66 (월암동),,35.8308127398,128.5003186,사업장폐기물,,,,5000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)협선도금,대구광역시 달서구 성서서로33길 12 (갈산동),,35.8404813514,128.4990787,사업장폐기물,,,,4000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)이래,대구광역시 달서구 조암로 29 (월성동),,35.82454798,128.5268092,사업장폐기물,,,,10900,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)신창엠텍,대구광역시 달서구 성서공단북로4길 8 (파호동),,35.84398364,128.4740196,사업장폐기물,,,,10000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
영남프라즈마,대구광역시 달서구 성서로36길 87(월암동),,35.83283922,128.5165863,사업장폐기물,,,,8000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
한국산업인력공단 대구지역본부,"대구광역시 달서구 성서공단로 213, 2층 (갈산동)",,35.83617333,128.5060772,사업장폐기물,,,,7666.66666,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)케이티 영남물류팀 대구,대구광역시 달서구 선원로 7 (신당동),,35.8602885846,128.4938596879,사업장폐기물,,,,103333.333,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)대광텍스타일,대구광역시 달서구 성서4차첨단로 50-19(대천동),,35.820295374,128.5100835,사업장폐기물,,,,3000,2017,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
태경산업 (주),대구광역시 달서구 성서공단북로5길 35 (파호동),,35.84783602,128.475916,사업장폐기물,,,,20000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
디엘아이코리아(주),대구광역시 달서구 성서로36길 30 (월암동),,35.83258491,128.5103941,사업장폐기물,,,,14000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)진영텍스코,대구광역시 달서구 성서서로25안길 30 (갈산동),,35.8386841,128.4979818,사업장폐기물,,,,5000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)동양엘앤피,대구광역시 달서구 성서공단남로10길 16 (대천동),,35.82898809,128.4963022385,사업장폐기물,,,,50000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
주식회사 대영알앤티,대구광역시 달서구 성서동로53안길 16 (장동),,35.84582799,128.513729,사업장폐기물,,,,10000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
삼익THK(주) 성서2공장,대구광역시 달서구 성서공단로21길 5 (갈산동),,35.83591527,128.4937509,사업장폐기물,,,,7666.66666,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)에스제이오토텍,대구광역시 달서구 달서대로109길 63 (호산동),,35.84741607,128.4842936,사업장폐기물,,,,15000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)문명에이스,대구광역시 달서구 성서공단남로36길 7(월암동),,35.8293862,128.5123131,사업장폐기물,,,,11000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대구달서경찰서,대구광역시 달서구 학산로 55 (월성동),,35.83049487,128.5335285,사업장폐기물,,,,20000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대구성서경찰서,대구광역시 달서구 달구벌대로259길 15 (이곡동),,35.85321752,128.5087732,사업장폐기물,,,,9500,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)현대화이바,대구광역시 달서구 성서동로45길 10 (장동),,35.84138385,128.5147244,사업장폐기물,,,,6000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대구광역시달서구청소년수련관,대구광역시 달서구 상화로 420 (상인동),,35.8072002235,128.5594464,사업장폐기물,,,,9000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
참조은병원,대구광역시 달서구 월배로 404(송현동),,35.83029317,128.5515829,사업장폐기물,,,,4300,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
에스병원,대구광역시 달서구 와룡로 57(본리동),,35.83788085,128.5364255,사업장폐기물,,,,9000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대구광역시관광협회,대구광역시 달서구 공원순환로 46 (두류동),,35.85088454,128.557665098,사업장폐기물,,,,9000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
사랑모아마취통증의학과의원,대구광역시 달서구 와룡로 218 (죽전동),,35.85204277,128.5376729,사업장폐기물,,,,9000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
미래메탈테크,대구광역시 달서구 성서공단로50길 31 (월암동),,35.8325508,128.5101611,사업장폐기물,,,,20250,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)썬파라다이스,대구광역시 달서구 월성로 20 (월성동),,35.83158006,128.533144,사업장폐기물,,,,11666.6666,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
영남중학교,대구광역시 달서구 월곡로 300 (상인동),,35.82076103,128.5363026,사업장폐기물,,,,9250,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
계명문화대학교,대구광역시 달서구 달서대로 675(신당동),,35.85945336,128.4863362,사업장폐기물,,,,18583.3333,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
주식회사 앤우드,대구광역시 달서구 성서공단북로 230 (갈산동),,35.8438311,128.4980115917,사업장폐기물,,,,25000,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
주식회사 라 테라스웨딩,대구광역시 달서구 구마로 152 (본동),,35.83663254,128.5442034714,사업장폐기물,,,,33500,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)삼주기업,대구광역시 달서구 달서대로64길 29(대천동),,35.82798329,128.4957001,사업장폐기물,,,,13000,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
더열린병원,대구광역시 달서구 달구벌대로 1571 (죽전동),,35.8511466928,128.5385576,사업장폐기물,,,,11050,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
신성켐텍(주),대구광역시 달서구 달서대로91길 62 (호산동),,35.83985107,128.4843883,사업장폐기물,,,,7000,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대한자동차해체재활용산업,대구광역시 달서구 문화회관5길 16 (장기동),,35.8425022886,128.5228106,사업장폐기물,,,,83.3333333,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
한결요양병원,대구광역시 달서구 대명천로 15(성당동),,35.83902166,128.5576101185,사업장폐기물,,,,20200,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
경창산업 (주),대구광역시 달서구 성서로35길 6 (월암동),,35.83444499,128.5057565,사업장폐기물,,,,10000,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
삼양자동차해체재활용산업,대구광역시 달서구 성서동로 222 (장동),,35.8402808,128.5161608,사업장폐기물,,,,31083.3333,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)대흥테크,대구광역시 달서구 성서4차첨단로 328(대천동),,35.82213292,128.5117892,사업장폐기물,,,,43500,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)우성씰텍,대구광역시 달서구 성서로9길 33(대천동),,35.82429474,128.5045071609,사업장폐기물,,,,12500,2015,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)엘앤에프(월암),대구광역시 달서구 성서4차첨단로 136 (월암동),,35.82620319,128.5155717,사업장폐기물,,,,195000,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
대구성서공단신라도금사업,대구광역시 달서구 성서로64길 25 (갈산동),,35.84564231,128.5100835,사업장폐기물,,,,41666.6666,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
나사렛종합병원,대구광역시 달서구 월배로 97 (진천동),,35.8147002604,128.5250884,사업장폐기물,,,,10500,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
캠텍코리아,대구광역시 달서구 성서공단로 72-25(대천동),,35.83263695,128.4911525,사업장폐기물,,,,9000,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
평화워터젯,대구광역시 달서구 달구벌대로226길 10 (신당동),,35.85067612,128.4891289,사업장폐기물,,,,16666.6666,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
트럼프스타 상가관리단,대구광역시 달서구 조암남로 42 (월성동),,35.82177877,128.5280244,사업장폐기물,,,,9200,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
퀸즈랜드메디칼빌딩,대구광역시 달서구 용산로 139 (용산동),,35.84988084,128.5301256,사업장폐기물,,,,9200,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
삼일병원,대구광역시 달서구 월배로 436(송현동),,35.832486361,128.5535495,사업장폐기물,,,,11700,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
해장님,대구광역시 달서구 월곡로 155 (상인동),,35.8100927,128.5459815,사업장폐기물,,,,12200,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)다윈프릭션 대구공장,대구광역시 달서구 달구벌대로250길 42,,35.8479789,128.5034468,사업장폐기물,,,,8333.33333,2013,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)대영알씨,대구광역시 달서구 성서공단북로65길 10 (갈산동),,35.8447782694,128.5093628689,사업장폐기물,,,,11000,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
월서중학교,대구광역시 달서구 월배로33길 105 (월성동),,35.81972726,128.5264925,사업장폐기물,,,,11500,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
휴요양병원,대구광역시 달서구 성당로 215 (두류동),,35.85153162,128.5732805,사업장폐기물,,,,17200,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
두경금속열처리 (주),대구광역시 달서구 성서공단로55길 29 (장동),,35.83881075,128.5119456,사업장폐기물,,,,2000,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
송현효요양병원,대구광역시 달서구 월배로 384(송현동),,35.82874495,128.5502671,사업장폐기물,,,,19000,2016,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
여성아이병원,대구광역시 달서구 월배로 141 (진천동),,35.81607653,128.529578,사업장폐기물,,,,9000,2014,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
(주)범창케이에프,대구광역시 달서구 성서공단로39길 103 (갈산동),,35.84410637,128.5018589,사업장폐기물,,,,15000,2013,대구광역시 달서구청,053-667-2745,2025-12-10,3470000,대구광역시 달서구
